complex,simple,source 
"So sparen die Verbrecher viel Geld und Zeit.
Manche Verbrecher greifen die Regierung von einem Land an.
Das ist dann wie ein kleiner Krieg im Internet.
Viele Länder wollen sich dagegen schützen.
Sie wollen die Angriffe über das Internet abwehren.In Deutschland will sich die Bundes·Wehr darum kümmern.
Die Bundes·Wehr ist die Armee von Deutschland.
Die Bundes·Wehr will die Vorteile von Computern nutzen.
Aber sie will auch sicher sein vor Angriffen aus dem Internet.
Deshalb hat sie eine neue Abteilung gegründet.",Das Kommando Cyber- und Informationsraum wurde am 5. April 2017 offiziell durch die Verteidigungsministerin Ursula von der Leyen in Dienst gestellt.,https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2019/digitalisierung/leichte-sprache-die-leute-sollen-nicht-so-viel-verdienen
"Die neue Abteilung gibt es seit dem Jahr 2017.
Die neue Abteilung hat einen komplizierten Namen.
Sie heißt „Kommando Cyber- und Informationsraum“.",Rund 260 Angehörigen in der Startaufstellung des Kommando Cyber- und Informationsraum stellten anfänglich die truppendienstliche Führung sicher. Bei der Ausplanung des neuen Kommandos wurde in Hinblick auf erforderliche Dienstposten und querschnittliche Aufgaben eines militärischen Organisationsbereiches bewusst ein sehr schlanker Ansatz gewählt. Dies trifft gleichermaßen auf Zahl und Dotierung der Dienstposten zu. (…),https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2019/digitalisierung/leichte-sprache-die-leute-sollen-nicht-so-viel-verdienen
"Am Anfang haben 260 Leute in der Abteilung gearbeitet.
Vielleicht ein paar mehr oder weniger.
Das war für die neue Abteilung wichtig:
– Es sollen nicht so viele Leute in der Abteilung arbeiten.
– Die Leute in der Abteilung sollen nicht so viel verdienen.","Ebenfalls wichtiger Bestandteil im Kommando Cyber- und Informationsraum ist die Ausgestaltung moderner Arbeitsplätze in einem ebenso modernen wie auch zukunftsorientierten Arbeitsumfeld. Hier positioniert sich die Bundeswehr sehr bewusst auf Augenhöhe mit modernen IT-Unternehmen, um bei der Nachwuchsgewinnung auch zukünftig punkten zu können.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2019/digitalisierung/leichte-sprache-die-leute-sollen-nicht-so-viel-verdienen
"Das war auch noch wichtig für die neue Abteilung:
– Die Arbeits·Plätze sollen modern sein.
– Die Büros sollen modern sein.
Die Bundes·Wehr will modern sein.
Damit sie genauso gut ist wie die großen Computer-Firmen.
Damit sie auch in Zukunft neue Mitarbeiter kriegt.",Dieser Artikel stammt aus dem brand eins Magazin zum Schwerpunkt Digitalisierung.,https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2019/digitalisierung/leichte-sprache-die-leute-sollen-nicht-so-viel-verdienen
"Koreanische Kosmetik – auch Korean Beauty oder K-Beauty – ist in den letzten Jahren immer mehr zum Phänomen und auch Trend geworden. Zu Recht: Koreanische Beauty Produkte zeichnen sich durch natürliche und hochwirksame Inhaltsstoffe aus, die auf alte asiatische Traditionen zurückgehen. Dabei baut Kosmetik aus Korea auf dem Respekt gegenüber der Haut auf, indem auf Stoffe, wie Kartoffeln oder Chiasamen zurückgegriffen wird. Die gut verträglichen Produkte stehen für Qualität und sind daher weltweit ein Begriff.","Manche Leute wollen ein schöneres Gesicht haben.
Dann benutzen sie zum Beispiel Creme oder Lippen·Stift.
Das nennt man Kosmetik.
Auch die Leute in Korea benutzen Kosmetik.
Korea ist ein Land in Asien.
In Deutschland ist die Kosmetik aus Korea ein Trend.
Das heißt: Viele Leute wollen das jetzt auf einmal haben.
In der Kosmetik sind zum Beispiel Kartoffeln und Chia-Samen.
Chia-Samen sind sehr klein und kommen aus Mexiko.
Mit Kartoffeln und Chia-Samen gibt es selten Probleme.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2019/marketing/mit-kartoffeln-und-chia-samen-gibt-es-selten-probleme
"Makellos schöne Haut ist in Fernost mehr als ein Beauty-Asset – es ist ein Lebensstil! Schon im Kindesalter lernen Koreanerinnen, dass es auf natürliche Inhaltsstoffe wie Bambusextrakt ankommt. Aber auch auf die Regelmäßigkeit. Das Ergebnis: eine ultraeffektive Vorbeugung gegen Hautalterung, Unreinheiten und Trockenheit, die den Koreanerinnen den Ruf verschafft hat, eines der schönsten Hautbilder der Welt zu haben – auch bekannt als Porzellanhaut.","In Korea bestimmt schöne Haut das Leben.
Das lernen die Mädchen in Korea:
– Bambus ist wichtig für die Haut.
– Immer wieder einreiben ist wichtig.
Die Haut wird dann langsamer alt und trocken.
Und sie bekommt keine Pickel.
Manche sagen: Die Frauen aus Korea haben Porzellan·Haut.
Aus Porzellan kann man Tassen oder Teller machen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2019/marketing/mit-kartoffeln-und-chia-samen-gibt-es-selten-probleme
"Ein typisches Merkmal der Korea-Kosmetik ist, dass bei der Herstellung viel Wert auf Feuchtigkeit gelegt wird. Der Haut wird so ein frisches und junges Aussehen verliehen. (…)","Wichtig für die Kosmetik aus Korea ist Feuchtigkeit.
Das ist typisch für die Kosmetik aus Korea.
Damit sieht die Haut frischer und jünger aus.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2019/marketing/mit-kartoffeln-und-chia-samen-gibt-es-selten-probleme
"In Korea wird der Haut ein hoher Respekt erwiesen, sodass die Haut mit Freude in einem täglichen Ritual bestmöglich versorgt wird.","In Korea haben die Leute großen Respekt vor der Haut.
Die Leute in Korea kümmern sich jeden Tag um ihre Haut.
Das macht die Leute in Korea froh.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2019/marketing/mit-kartoffeln-und-chia-samen-gibt-es-selten-probleme
Dieser Artikel stammt aus dem brand eins Magazin zum Schwerpunkt Marketing.,"Digitalausgabe kaufen
Printausgabe bestellen",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2019/marketing/mit-kartoffeln-und-chia-samen-gibt-es-selten-probleme
[Space] Street. Life. Photography Street Photography aus sieben Jahrzehnten,"Eine Ausstellung zeigt Fotos.
Die Fotos wurden auf der Straße gemacht.
Die Fotos sind bis zu 70 Jahre alt.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2019/widerstaende-ueberwinden/leichte-sprache-jeder-sieht-etwas-anderes
"Der urbane Raum – die unmittelbar erfahrbare städtische Lebenswelt – ist eines der wohl schillerndsten Sujets innerhalb fotografischer Bildwelten. Die Ausstellung „[SPACE] Street. Life. Photography” umfasst 52 fotografische Positionen mit etwa 350 Arbeiten aus sieben Jahrzehnten Street Photography. Im direkten und lebendigen Dialog treffen zeitgenössische Fotograf*innen auf Ikonen der Fotografiegeschichte. Klassiker der Street Photography wie Diane Arbus, Robert Frank, Lee Friedlander, William Klein und Martin Parr werden in der Ausstellung gemeinsam mit jungen internationalen Positionen wie Maciej Dakowicz, Mohamed Bourouissa, Ahn Jun, Doug Rickard und Harri Pälviranta präsentiert.","Auf den Straßen von Städten ist viel los.
Da kann man das Leben beobachten.
Es passieren verschiedene Sachen.
Für Fotografen ist das interessant.
Eine Ausstellung zeigt jetzt die Fotos von 52 Fotografen.
Insgesamt zeigt die Ausstellung ungefähr 350 Fotos.
Die ältesten Fotos sind 70 Jahre alt.
Die jüngsten Fotos sind neu.
Die 52 Fotografen sind unterschiedlich.
Manche sind bekannt.
Manche sind schon tot.
Andere leben noch.
Die 52 Fotografen kommen aus verschiedenen Ländern.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2019/widerstaende-ueberwinden/leichte-sprache-jeder-sieht-etwas-anderes
"Die Ausstellung ist in sieben thematische Gruppen gegliedert: Street Life, Crashes, Public Transfer, Urban Space, Lines and Signs, Anonymity und Alienation. Die Stadt und das Straßenleben geben so den Blick frei auf die unterschiedlichsten lnszenierungsmöglichkeiten, die die Beobachtung des öffentlichen Raums früher und heute ermöglicht.","Die Ausstellung hat sieben Teile:
1) Das Leben auf der Straße
2) Unfälle
3) Bus und Bahn
4) Plätze in Städten
5) Linien und Schilder
6) Menschen sind sich fremd
7) Menschen meinen sie gehören nicht mehr dazu.
Damit will die Ausstellung zeigen:
Jeder Fotograf hat seine eigene Sicht auf die Straße.
Alle haben auf der Straße fotografiert.
Aber jeder sieht etwas anderes.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2019/widerstaende-ueberwinden/leichte-sprache-jeder-sieht-etwas-anderes
"Die Leichte Sprache nimmt den Inhalt ernst, aber nicht schwer. Das kann erhellend sein. Hier die Übersetzung der Paragrafen 186 und 187 aus dem Strafgesetzbuch.","§ 186
Üble Nachrede",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2018/naehe-und-distanz/leichte-sprache-und-ich-habe-es-trotzdem-erzaehlt
"Wer in Beziehung auf einen anderen eine Tatsache behauptet oder verbreitet, welche denselben verächtlich zu machen oder in der öffentlichen Meinung herabzuwürdigen geeignet ist, wird, wenn nicht diese Tatsache erweislich wahr ist, mit Freiheitsstrafe bis zu einem Jahr oder mit Geldstrafe und, wenn die Tat öffentlich oder durch Verbreiten von Schriften (§ 11 Abs. 3) begangen ist, mit Freiheitsstrafe bis zu zwei Jahren oder mit Geldstrafe bestraft.","Das ist verboten:
schlecht über andere Leute reden",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2018/naehe-und-distanz/leichte-sprache-und-ich-habe-es-trotzdem-erzaehlt
"Manche Sachen sind im Gesetz verboten.
Wenn ich sie trotzdem mache, kriege ich eine Strafe.
Das nennt man: Straf·Tat.
Die „üble Nachrede“ ist eine Straf·Tat.
Das bedeutet „üble Nachrede“:
– Wenn ich über einen anderen Menschen schlecht rede.
– Wenn das dem anderen Menschen peinlich ist oder ihm schaden kann.
– Wenn ich die Sachen nicht beweisen kann.","Vielleicht habe ich sogar die Wahrheit gesagt.
Aber ich habe nicht genug Beweise.
Vielleicht war ich der Erste, der die Sachen erzählt hat.
Oder ich habe sie nur weitererzählt. Das ist dem Gesetz egal.
Das passiert, wenn ich es nur wenigen Leuten erzählt habe:
– Ich muss bis zu einem Jahr ins Gefängnis,
– oder ich muss Geld bezahlen.
Das passiert, wenn ich es vielen Leuten erzählt habe:
– Ich muss bis zu zwei Jahre ins Gefängnis,
– oder ich muss Geld bezahlen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2018/naehe-und-distanz/leichte-sprache-und-ich-habe-es-trotzdem-erzaehlt
"§ 187
Verleumdung","Wer wider besseres Wissen in Beziehung auf einen anderen eine unwahre Tatsache behauptet oder verbreitet, welche denselben verächtlich zu machen oder in der öffentlichen Meinung herabzuwürdigen oder dessen Kredit zu gefährden geeignet ist, wird mit Freiheitsstrafe bis zu zwei Jahren oder mit Geldstrafe und, wenn die Tat öffentlich, in einer Versammlung oder durch Verbreiten von Schriften (§ 11 Abs. 3) begangen ist, mit Freiheitsstrafe bis zu fünf Jahren oder mit Geldstrafe bestraft.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2018/naehe-und-distanz/leichte-sprache-und-ich-habe-es-trotzdem-erzaehlt
"Das ist auch verboten:
über andere Leute Lügen erzählen
Die „Verleumdung“ ist ähnlich wie die „üble Nachrede“.
Nur schlimmer.
Denn diesmal habe ich mit Absicht gelogen.
Ich wusste, dass es eine Lüge war.","Und ich habe es trotzdem erzählt. Vielleicht hat deshalb jemand kein Geld von der Bank bekommen.
Das passiert, wenn ich es nur wenigen Leuten erzählt habe:
– Ich muss bis zu zwei Jahre ins Gefängnis,
– oder ich muss Geld bezahlen.
Das passiert, wenn ich es vielen Leuten erzählt habe:
– Ich muss bis zu fünf Jahre ins Gefängnis,
– oder ich muss Geld bezahlen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2018/naehe-und-distanz/leichte-sprache-und-ich-habe-es-trotzdem-erzaehlt
"Die Leichte Sprache nimmt den Inhalt ernst, aber nicht schwer. Das kann erhellend sein. Hier die Übersetzung einiger Absätze der Erzählung „Gerächt“ von Thomas Mann.","[…] Als ich Dunja Stegemann kennenlernte, war ich zwanzig Jahre alt und von extremer Gimpelhaftigkeit. Emsig damit beschäftigt, mir die Hörner abzulaufen, war ich weit von der Vollendung dieses Geschäftes entfernt.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2018/lebensmittel/leichte-sprache-eine-frau-nur-zum-reden
"Meine Begierden waren zügellos, ohne Skrupel gab ich mich ihrer Befriedigung hin, und mit der neugierigen Lasterhaftigkeit meiner Lebensführung verband ich aufs Anmutigste jenen Idealismus, der mich zum Beispiel die reine, geistige – aber absolut geistige – Vertrautheit mit einer Frau innig erwünschen ließ.","– Was die Stegemann anging, so war sie zu Moskau von deutschen Eltern geboren und dortselbst, oder doch in Russland, aufgewachsen. Dreier Sprachen, des Russischen, Französischen und Deutschen, mächtig, war sie als Gouvernante nach Deutschland gekommen; aber mit artistischen Instinkten ausgestattet, hatte sie diesen Beruf nach einigen Jahren fahren gelassen und lebte nun als intelligentes und freies Frauenzimmer, als Philosophin und Junggesellin, indem sie eine Zeitung zweiten oder dritten Ranges mit Literatur- und Musikberichten versah.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2018/lebensmittel/leichte-sprache-eine-frau-nur-zum-reden
"Ich habe mal eine Frau getroffen.
Die Frau hieß Dunja Stegemann.
Damals war ich 20 Jahre alt.
Und damals wusste ich noch nichts vom Leben.
Aber ich wollte das Leben genießen.
Ich habe mit vielen Frauen geschlafen.
Aber ich habe auch eine andere Frau gesucht.
Eine Frau nur zum Reden.
Keine Frau fürs Bett.
Die Eltern von Dunja Stegemann waren Deutsche.
Dunja Stegemann ist in Russland aufgewachsen.
Sie wurde dort in der Stadt Moskau geboren.
Dunja Stegemann konnte drei Sprachen sprechen:
Russisch, Französisch und Deutsch.
In Deutschland hat sie erst als Lehrerin gearbeitet.
Das hat sie ein paar Jahre bei reichen Leuten daheim gemacht.
Danach hat sie für eine Zeitung gearbeitet.
Da hat sie Texte über Bücher und über Musik geschrieben.
Sie war damals nicht verheiratet.","Sie war dreißig Jahre alt, als ich, am Tage meiner Ankunft in B., an der spärlich besetzten Table d’hôte einer kleinen Pension mit ihr zusammentraf: – eine große Person mit flacher Brust, flachen Hüften, hellgrünlichen Augen, die keines verwirrten Ausdrucks fähig waren, einer übermäßig aufgeworfenen Nase und einer kunstlosen Frisur von indifferentem Blond. Ihr schlichtes dunkelbraunes Kleid war so schmuck- und koketterielos wie ihre Hände. Noch niemals hatte ich bei einer Frau eine so unzweideutige und resolute Hässlichkeit gesehen. […]",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2018/lebensmittel/leichte-sprache-eine-frau-nur-zum-reden
Verordnung über die Benutzung von Abfallentsorgungseinrichtungen (Abfallbehälterbenutzungsverordnung – AbfBenVO),Regeln für die Benutzung von Müll·Tonnen,https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2018/reste/man-darf-nicht-im-muell-von-anderen-leuten-wuehlen
"Die Abfallbehälter (…) dürfen nur zum getrennten Sammeln der Abfälle benutzt werden, für die sie bestimmt sind. Die Benutzerinnen und Benutzer sind zur pfleglichen Behandlung und zum Sauberhalten der jeweiligen Abfallbehälter (…) verpflichtet und haben diese vor Verlust oder Beschädigung durch Dritte zu schützen.","Es gibt verschiedene Müll·Tonnen.
In jede Müll·Tonne kommt ein anderer Müll.
Darauf muss man achten.
Und man muss auf die Müll·Tonnen aufpassen.
- Dass sie sauber sind.
- Dass sie keiner klaut oder kaputt macht.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2018/reste/man-darf-nicht-im-muell-von-anderen-leuten-wuehlen
"(…) Die Abfälle sind so in die Abfallbehälter einzubringen, dass das Leeren nicht erschwert oder verhindert wird. Das Feststampfen oder das zusätzliche Anfeuchten des Abfalls ist unzulässig. Abfallbehälter dürfen nur so weit mit Abfall gefüllt werden, dass sie sich vollständig schließen lassen. (…)","Man muss den Müll vorsichtig in die Müll·Tonne werfen.
Man darf den Müll nicht extra nass machen.
Man darf den Müll auch nicht mit dem Fuß fest treten.
Man darf nicht zu viel Müll in die Müll·Tonne werfen.
Der Deckel von der Müll·Tonne muss immer zu gehen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2018/reste/man-darf-nicht-im-muell-von-anderen-leuten-wuehlen
"Abfallbehälter sind frühestens ab 20 Uhr des Vortages, spätestens bis morgens 6 Uhr am Abfuhrtag bereitzustellen. Die Benutzerinnen und Benutzer haben für die verkehrssichere Bereitstellung zu sorgen und insbesondere auf die Belange des Fußgänger- oder Fahrverkehrs Rücksicht zu nehmen. (…)","Man muss die Müll·Tonne für die Müll·Abfuhr raus stellen.
Aber frühestens um 8 Uhr abends vor der Müll·Abfuhr.
Und spätestens um 6 Uhr morgens vor der Müll·Abfuhr.
Man darf die Müll·Tonne nicht mitten auf die Straße stellen.
Man muss zu Fuß und mit dem Auto gut vorbei kommen.",https://www.brandeins.de/magazine/brand-eins-wirtschaftsmagazin/2018/reste/man-darf-nicht-im-muell-von-anderen-leuten-wuehlen
